"","user_name","user_location","user_description","user_created","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","source","is_retweet"
"8558","lisa S Marie","south carolina","Environmentally conscious, native southerner, loyal to my conscience, champion of the underdog #EcoRight #PrinciplesFirst #CountryOverParty every single time!","2010-09-02 00:56:25",8424,2120,92502,"False","2020-08-18 17:56:17","How soon before the #Trump fans start saying that he¡¯s not responsible for lack of action to prevent #COVID19¡­ https://t.co/FwccAOMI9Q","['Trump', 'COVID19']","Twitter for iPhone","False"
"8559","Travel Advisors","rhode island","Global Vacation & Corporate travel planning | Book a 5+nt all inclusive vacation - pay in full and receive a $50.00  gift-card <U+0001F447>Tap the link <U+0001F447>","2009-11-30 16:29:23",823,738,13036,"False","2020-08-18 17:56:17","check out https://t.co/DWvMSb88e4 concerning New saliva-based Covid-19 test could be a fast and cheap 'game changer¡­ https://t.co/SJo1Wm2h3V","","Twitter Web App","False"
"8560","James Richards","washington","Trial Lawyer at @SlaterVecchio, Cycling Enthusiast, Proud Father of 2","2011-10-11 20:43:29",40,63,26,"False","2020-08-18 17:56:15","In a time that has exposed how vulnerable and fragile our clinical health can be, nothing makes for a better defens¡­ https://t.co/sLyuSl1b2T","","Twitter Web App","False"
"8561","Gunster","florida","Official account of Gunster, Florida¡¯s law firm for business. Tweets, retweets & URLs are for informational purposes and contain no legal advice/endorsements.","2010-08-24 00:52:24",2293,1706,3378,"False","2020-08-18 17:56:04","In A View From the Top, Gunster Chairman and former U.S Senator @George_LeMieux  interviews #BrowardCounty Supervio¡­ https://t.co/CiqYXiBCZ2","['BrowardCounty']","Sprout Social","False"
"8562","¡â<U+FE0F>Political Patty¡â<U+FE0F>","florida","Proud Mom of 3 Grown Sons, <U+0001F1FA><U+0001F1F8> Patriotic Disabled American Veteran, <U+2764>'r of all Animals Big & Small & 1 lil Robot named @Hitchbot #RiseUpandResist","2010-07-27 00:30:51",2375,3337,64527,"False","2020-08-18 17:56:00","WOW! #COVID19
#coronavirus #WearAMask

USA TODAY: Urinals may shoot 'plumes' of inhalable COVID-19 particles into t¡­ https://t.co/50NgrxJnOa","['COVID19', 'coronavirus', 'WearAMask']","Twitter for Android","False"
"8563","Gunster","florida","Official account of Gunster, Florida¡¯s law firm for business. Tweets, retweets & URLs are for informational purposes and contain no legal advice/endorsements.","2010-08-24 00:52:24",2293,1706,3378,"False","2020-08-18 17:55:47","In A View From the Top, Gunster Chairman and former U.S Senator @George_LeMieux  interviews #BrowardCounty Supervio¡­ https://t.co/EVmFcuSjWQ","['BrowardCounty']","Twitter Web App","False"
"8564","truthwatcher","florida","Honest, straight forward, loyal.  I respect others but don't follow blindly.  Wish there were more of us out there.","2010-01-28 02:39:56",69,41,1966,"False","2020-08-18 17:55:34","#COVID19 if this virus is being spread by asymptomatic people why wear masks? What the hell are they talking about?¡­ https://t.co/jhQ7vshG6C","['COVID19']","Twitter Web App","False"
"8565","Candice Andrews","wisconsin","With pen in hand and camera around my neck, I wander from the Arctic to Antarctica, on a quest for the stories and environmental issues that define our planet.","2009-12-03 22:22:55",235,100,37,"False","2020-08-18 17:55:19","New Discovery Shows Mayans Valued Essential Workers, Too https://t.co/8okna28xHz Seems the ancient Maya respected t¡­ https://t.co/00szf2cr3h","","Twitter Web App","False"
"8566","John Locke Foundation","north carolina","The John Locke Foundation is a nonpartisan free market think tank based in Raleigh, NC, dedicated to truth, freedom and the future of North Carolina.","2009-07-21 18:31:30",11890,6144,1091,"False","2020-08-18 17:55:10","Latest on the #COVID19 front in North Carolina: 

""Active cases fall to 15.4K, lowest level since June, as recoveri¡­ https://t.co/1DrshxU3BS","['COVID19']","Twitter Web App","False"
"8567","EHNAC","connecticut","Non-profit #accreditation organization developing standards & accrediting organizations that electronically exchange #healthcare data. #HITRUST Assessor #HIT","2011-01-10 16:29:19",10311,10538,1027,"False","2020-08-18 17:55:06","Even in the best of times vetting can be difficult. How do we make this more efficient at all times? #COVID19 #HealthIt #Security","['COVID19', 'HealthIt', 'Security']","Twitter Web App","False"
"8568","Pat Leonard","new york","NFL Giants beat writer/columnist @NYDNsports. TV: @SNYtv, @Stadium. Instagram: patleonard_nfl. Views & opinions are my own.","2010-08-26 21:08:06",30909,3714,18816,"True","2020-08-18 17:54:54","¡°We¡¯ve been working like there¡¯s gonna be a season, and that¡¯s the way we¡¯re gonna continue to work.¡±

The sights a¡­ https://t.co/RhXPcNDiQB","","Twitter for iPhone","False"
"8570","Ireland at UN","new york","News from <U+0001F1EE><U+0001F1EA>'s Mission to the #UN <U+0001F1FA><U+0001F1F3> 

Elected member of #UNSC 2021-2022 #IrelandUNSC  

Amb. Byrne Nason tweets with GBN","2013-09-23 16:27:45",26978,2319,7777,"True","2020-08-18 17:54:33","Ahead of #WorldHumanitarianDay, we recognize <U+0001F44F><U+0001F3FD>the #RealLifeHeroes who¡¯ve stepped up to help others during times of¡­ https://t.co/wBag7dixH5","['WorldHumanitarianDay', 'RealLifeHeroes']","Twitter for iPhone","False"
"8571","Kristen Schorsch","illinois","@WBEZ reporter covering politics/government/health care. @headlineclub @IRE_NICAR #FOIAFest! Have a tip? kschorsch@wbez.org","2009-07-17 04:29:08",6603,4993,2662,"True","2020-08-18 17:54:01","<U+2733><U+FE0F>Chicago is down to 2 deaths per day on average; in May, this was roughly 50. 
<U+2733><U+FE0F>Most new cases still coming from¡­ https://t.co/e4Jk68R6ZG","","Twitter Web App","False"
"8572","Jeremy Gibbs","oklahoma","I study turbulence and offer mediocre tweets. Ph.D., meteorology. Cynics are simply thwarted romantics. Professional account: @sciencegibbs","2009-01-21 19:44:50",923,358,5790,"False","2020-08-18 17:53:54","New #Oklahoma #COVID19 data for Tues 8/18:
- 615 cases
- 17 deaths
- Hospitalizations/testing updated this evening¡­ https://t.co/8aUoQEEedQ","['Oklahoma', 'COVID19']","Twitter for Mac","False"
"8573","UN Multi-Partner Trust Fund Office","new york","The UN center of expertise in multi-stakeholder pooled funding. Financing #SDGs #peace #climate #humanitarian action. Executive Coordinator: @jtoppingun","2019-07-15 02:03:21",746,417,1804,"False","2020-08-18 17:53:37","Thanks to the latest contribution to the @UN #RecoverBetterTogether Fund, from the Republic of Korea. This UN poole¡­ https://t.co/PZbVlYOgET","['RecoverBetterTogether']","Twitter Web App","False"
"8574","Jeff","virginia","#WearAMask #Rams #Disabilies #Migraines #Art #Dogs #Photography #BlackLivesMatter #Diversity #Respect #Acceptance #Vote2020 He/Him/Me<U+0001F618>","2018-10-24 19:23:12",135,2020,2609,"False","2020-08-18 17:53:31","#COVID19 

Hard to get my head around

One of my Doctors is still requiring us to physically sign in, with a shared¡­ https://t.co/YKVAIo6R9i","['COVID19']","Twitter for Android","False"
"8577","Jeffrey Stop the Trump Train to Autocracy! Belk","california","Global Strategy guy, worried for my kids! Past President UC San Diego Alumni. PRO USA/Anti-Trumpism. COVID (Mild) Mar ¡®20","2009-06-13 16:45:31",587,652,2468,"False","2020-08-18 17:52:43","@stephjantzen He may be keeping certain segments of Fox News afloat at this point, so gotta figure FDA approval any¡­ https://t.co/viHcxTCA4K","","Twitter for iPad","False"
"8578","Monique C","rhode island","","2010-04-03 10:32:49",577,80,50593,"False","2020-08-18 17:52:42","... and perhaps the biggest misperception is about the overall survival rate.  It is, in fact, well over 99%.¡­ https://t.co/DGwcUcougL","","Twitter Web App","False"
"8579","Connie Pillon","california","Author and Activist","2020-06-11 18:07:04",622,627,483,"False","2020-08-18 17:52:01","Dear @fordnation, it's not worth it to re-open schools in September if even one child ends up losing a parent for life due to #COVID19.","['COVID19']","Twitter for Android","False"
"8580","NoHate4US <U+0001F1FA><U+0001F1F8>","pennsylvania","In love with Jesus; strong supporter of women, advocate for Mental Health, Education, sexual assault survivors, and against racism/discrimination in any way!!","2017-01-09 00:12:13",251,1859,22264,"False","2020-08-18 17:51:41","Just a short clip but I'm speechless!! @andersoncooper https://t.co/JJyxMPoPz0 #MyPillowGuy #COVID19 #ItIsWhatItIs #TrumpVirus","['MyPillowGuy', 'COVID19', 'ItIsWhatItIs', 'TrumpVirus']","Twitter for Android","False"
"8581","Eli Dror","florida","#Israel #MiddleEast
#StockMarket #Investments
Besancon University, Sorbonne Nouvelle, Pace University MBA","2011-05-14 20:43:17",10505,10356,86549,"False","2020-08-18 17:51:36","""Who would have thought that something 'Made In China' would have lasted so long"" <U+0001F914><U+0001F606>
Rotem Abuhab Israeli comedian¡­ https://t.co/0uoVHjMbhs","","Twitter Web App","False"
"8582","Benjamin Perks","new york","Head of Campaigns & Advocacy @unicef global HQ in NYC. Senior Fellow @JubileeCentre1 @unibirmingham . #THFC. #CareLeaver. Englishman in New York. Opinions Mine.","2013-03-15 14:00:47",6892,6288,12824,"False","2020-08-18 17:51:36","The world needs a universal, public health approach both to prevent #COVID19, &amp; also to break the inter-generationa¡­ https://t.co/0iEZOU88eA","['COVID19']","Twitter Web App","False"
"8583","Indiana Homeland Security","indiana","Indiana Department of Homeland Security - Leading a Safe and Secure Indiana.

Social Media Policy: https://t.co/xoqkiKSY2u","2009-04-27 18:27:06",23484,937,5195,"True","2020-08-18 17:51:16","Today's #COVID19 case updates from @StateHealthIN: https://t.co/i30dx0YRgu","['COVID19']","Twitter Web App","False"
"8584","U of M Research","minnesota","Bringing people together in new ways, fostering discoveries and making our world a better place.
University of Minnesota, Office of the VP for Research","2011-10-28 21:07:35",5798,1322,3288,"False","2020-08-18 17:51:08","Toys, games &amp; books during #Covid19: ""For input about how parents can facilitate their children's social &amp; emotiona¡­ https://t.co/xwCH84nJmA","['Covid19']","TweetDeck","False"
"8585","Tillie Elvrum","colorado","Ed reform & school choice advocate. Music Maven and all-around Superwoman. Sherlocked. All tweets my own.","2009-06-30 19:15:21",2777,3455,34896,"False","2020-08-18 17:50:56","Systems have failed. Hold them accountable and demand better.
What teachers, students, and parents need is support,¡­ https://t.co/Ou0NIw0DiT","","Twitter Web App","False"
"8587","Justin Fairfax","virginia","Official twitter of Lieutenant Governor of Virginia | Former Federal Prosecutor | Blessed Father, Husband, Son, Brother & Public Servant #WeRiseTogether","2016-05-01 04:22:01",18017,707,4645,"True","2020-08-18 17:50:45","About to gavel in for a special session on #justicereform #COVID19 and #budget issues. #Virginia #staysafe #VaSenate https://t.co/Eq6JhLpYBn","['justicereform', 'COVID19', 'budget', 'Virginia', 'staysafe', 'VaSenate']","Twitter for iPhone","False"
"8588","Lorenzo Mendoza Arellano","california","The truth will set you free...","2020-08-13 07:41:50",1,22,2,"False","2020-08-18 17:50:42","If Hard times create strong men, hopefully you get something good out of this #covid19 #pandemic2020","['covid19', 'pandemic2020']","Twitter for iPhone","False"
"8589","Darin Zoccali","new york","Husband and Father. Racing Enthusiast. Employed by CDI.  Thoughts are my own.","2010-11-29 18:53:05",4016,1366,3507,"False","2020-08-18 17:50:06","@ClayTravis @darrenrovell Clay, do you understand that a ""Karen"" is more in line with your views of #COVID19 than @darrenrovell??","['COVID19']","Twitter Web App","False"
"8590","FLC","washington, d.c.","Federal Laboratory Consortium for Technology Transfer (FLC) <U+2022> Promoting, Educating and Facilitating Technology Transfer","2009-07-29 14:34:41",2998,1441,2594,"False","2020-08-18 17:50:04","@SandiaLabs works with local businesses to test new #COVID19 respirator materials https://t.co/kroOH971w2 #federallabs #covid19research","['COVID19', 'federallabs', 'covid19research']","Sprout Social","False"
"8591","Dwana Calhoun, MS","virginia","@SelfMadeHealth #CDC National Network Director #HealthEquity #Cancer #Survivorship Tobacco
#SDoH #Underserved #Healthcare #PublicHealth #Rural #EndCancerSilence","2015-08-03 21:08:32",1316,1923,27633,"False","2020-08-18 17:50:03","Racial and Ethnic Disparities Among COVID-19 Cases in Workplace
Health departments can adapt workplace guidance to¡­ https://t.co/uwGtWi1hct","","Twitter Web App","False"
"8592","Lance Salyers","ohio","Christian, Husband to @AmberSalyers8, Father x2, Project Apollo Junkie, TEDx Talker, Forbes Leadership Contributor, Former Prosecutor. #GoAvsGo #BroncosCountry","2010-11-22 03:09:36",895,1086,21838,"False","2020-08-18 17:49:55","@oliverdarcy @amandacarpenter @andersoncooper This is bananas for sure. BUT, it's not a great interview. Mr.¡­ https://t.co/UFYAw1eoOx","","Twitter for Android","False"
"8593","George Diaz","florida","Freelance journalist; former columnist at Orlando Sentinel; NASCAR writer for Tribune Co. Foster kids/Alzheimer's Disease. advocate Ghost-writer I Am Duran","2009-01-30 21:21:48",13066,10215,8542,"True","2020-08-18 17:49:53","Who had the #MyPillow clown on their #DonaldTrump crazy #COVID19 bingo card? I'll admit I did nazi that coming...","['MyPillow', 'DonaldTrump', 'COVID19']","Twitter Web App","False"
"8594","Progress Iowa","iowa","Bold. Proud. Progressive. Join us today: https://t.co/jiQNXnWbYT #ialegis #iagov #protectourcare #1u #saveiaworkers #blacklivesmatter","2011-10-14 20:49:11",6460,1751,4223,"False","2020-08-18 17:49:42","#COVID19 Daily Update for August 18, 2020. #MaskUpIA https://t.co/BvYi4nj0ty","['COVID19', 'MaskUpIA']","Gain Platform","False"
"8595","Shannon","ohio","","2016-03-28 16:35:46",240,277,23604,"False","2020-08-18 17:49:32","@JoeBiden Where have you been?! He has a plan and it¡¯s been rolled out. The governors of each state need to decide¡­ https://t.co/MU5rHIHRSD","","Twitter for iPhone","False"
"8596","UN Office of the Special Adviser on Africa","new york","OSAA¡¯s goal is to promote effective implementation of the 2030 SDG Agenda and AU Agenda 2063 through coherent, integrated and effective @UN  system engagement.","2020-05-20 19:05:38",258,327,416,"False","2020-08-18 17:49:31","Unity of purpose, communication &amp; coherence, are critical to the success of the #UN's partnership with #African cou¡­ https://t.co/gINWhk3gBk","['UN', 'African']","Twitter Web App","False"
"8597","Kenneth Vaughan","connecticut","Christian. Husband. Dad. Sociologist. Professor. Mexican American. I research democracy, authoritarianism, human rights, religion, health, and migration.","2017-08-30 17:38:59",182,778,674,"False","2020-08-18 17:49:23","Since #COVID19 skeptics love to compare deaths, even in the weirdest of ways:

in 2001 we permanently curtailed civ¡­ https://t.co/CdTri9JH86","['COVID19']","Twitter for iPhone","False"
"8598","Kristen Schorsch","illinois","@WBEZ reporter covering politics/government/health care. @headlineclub @IRE_NICAR #FOIAFest! Have a tip? kschorsch@wbez.org","2009-07-17 04:29:08",6603,4993,2662,"True","2020-08-18 17:49:19","UPDATE: #Chicago's Public Health Commissioner just wrapped up her latest #COVID19 presser. Some key points: 
<U+2733><U+FE0F> Wis¡­ https://t.co/lZtZk2cXeG","['Chicago', 'COVID19']","Twitter Web App","False"
"8599","Tom B","massachusetts","Husband, father and pet lover. ¡°Centrist Libertarian¡±. Remember when politicians that were willing to compromise were not shunned by their parties?","2009-08-04 12:23:49",33,39,419,"False","2020-08-18 17:49:07","@CNN Appears he went to a crowded karaoke bar, was older (65), and overweight (undiagnosed diabetes?). Thats a 3 st¡­ https://t.co/fTN23QyRrd","","Twitter for Android","False"
"8600","Sahara Reporters","new york","Citizen Reporters In New York","2008-11-15 16:31:32",3112433,591,150,"True","2020-08-18 17:49:00","#COVID19: Strengthening SMEs Critical To Reducing Impact Of Pandemic, Says Economy Expert, Unachukwu | Sahara Repor¡­ https://t.co/SCKE8mhsdK","['COVID19']","Twitter Web App","False"
"8601","PhocusWire","new york","@PhocusWire covers technology and distribution in travel, tourism and hospitality. Subscribe to our daily newsletter for up-to-the-minute news!","2010-01-28 14:08:28",41109,2546,2733,"False","2020-08-18 17:49:00","LIVE BLOG: Jamaica now requires all U.S. visitors to provide a COVID test result

https://t.co/Nue9ZfnSUY via¡­ https://t.co/8Hpj0DTBNy","","TweetDeck","False"
"8602","Rishi Bee","michigan","Take it from a health podcaster, things are better when healthcare ISN'T the news <U+0001F926><U+0001F3FE><U+200D>¡á<U+FE0F>","2009-12-22 04:57:29",638,2894,5096,"False","2020-08-18 17:48:14","As scientists get more details on the point of infections for past severe cases, more younger ppl are being identif¡­ https://t.co/TzZnLhkbeU","","Twitter for Android","False"
"8603","Annabelle","pennsylvania","","2016-10-08 20:38:45",400,483,92925,"False","2020-08-18 17:47:54","@GOPChairwoman @realDonaldTrump #MichelleObama accurately said over 150,000 people in the US have died due to¡­ https://t.co/gVxpFuI2UA","['MichelleObama']","Twitter for Android","False"
"8604","Tim Hill","wisconsin","","2010-08-06 04:44:35",15,284,71,"False","2020-08-18 17:47:09","I just watched @andersoncooper from @CNN interview @realMikeLindell about an unproven #COVID19 therapeutic. Now I¡¯m¡­ https://t.co/T1UPffLMIj","['COVID19']","Twitter for iPhone","False"
"8605","BlockchainUSA","new jersey","Blockchain in #Edison,#NerJersey,USA deliver end-to-end #SuperAI (#AI,#Blockchain & #IoT)Solutions. @BlockchainUSA2 are expertise in SuperAI based applications.","2019-08-02 16:45:13",324,2241,97,"False","2020-08-18 17:47:07","Will #BlockchainTechnology Influence the #HealthcareIndustry?
Connect @blockchainusa2 for #HealthcareSolutions¡­ https://t.co/W8Qeo6jhxv","['BlockchainTechnology', 'HealthcareIndustry', 'HealthcareSolutions']","Twitter Web App","False"
"8606","Robin L","california","mom to 2 r's. Boston MA to Los Angeles CA. I am opinionated. Remove Trump 2020 - he is destroying America","2011-04-04 03:44:34",777,1179,2280,"False","2020-08-18 17:47:03","@realDonaldTrump How about a TRUE AND FAIR ELECTION?

Allowing Americans to #VoteByMail when there is a #COVID19 PA¡­ https://t.co/K3hDLrduIt","['VoteByMail', 'COVID19']","Twitter for iPad","False"
"8607","Laughingcloud","texas","purveyor of clean crafted organic wine <U+0001F377> All profit from sales supports the care, feeding and well being of all the animals wild and domesticated that bless us","2009-04-24 20:05:49",60,463,561,"False","2020-08-18 17:46:18","Census taker Charlie refuses to wear a mask and is driving around infecting people. #census2020¡­ https://t.co/7t7zjl2vDk","['census2020']","Twitter for iPhone","False"
"8608","Far From Home","new jersey","A culture and travel podcast hosted by Scott Gurian that looks for fascinating stories in faraway places like Iran, Chernobyl, and Mongolia","2012-10-27 06:10:42",2695,4920,2411,"False","2020-08-18 17:46:11","On the latest #farfromhomepodcast, I check in w/ friends in France, Haiti, Brazil, the UK, Peru, Abu Dhabi, and Jap¡­ https://t.co/QdklZV6YVI","['farfromhomepodcast']","Twitter for iPhone","False"
"8609","Brass Farthing <U+0001F9E2>","illinois","A bit new here. Finding my footing...and my voice.","2020-04-05 22:17:15",41,255,1410,"False","2020-08-18 17:45:43","The response to the novel coronavirus would have been swifter and more disciplined if the pathogen had brown skin a¡­ https://t.co/c3rI6rsJt3","","Twitter for iPhone","False"
"8611","EHNAC","connecticut","Non-profit #accreditation organization developing standards & accrediting organizations that electronically exchange #healthcare data. #HITRUST Assessor #HIT","2011-01-10 16:29:19",10311,10538,1027,"False","2020-08-18 17:45:12","What items have become more important to your company following #COVID19? #HealthIt #Secuirty","['COVID19', 'HealthIt', 'Secuirty']","Twitter Web App","False"
"8612","Deirdre Coval","alaska","Activist<U+0001F495> Organizer <U+270C><U+0001F3FD>Global Citizen fighting for Equality, <U+0001F30A> Democracy <U+0001F1FA><U+0001F1F8>and the <U+0001F30E> #Resist #FBR #VoteBlue I follow back","2013-02-22 22:51:20",4770,5106,55733,"False","2020-08-18 17:45:00","Want to know how you can help to support others locally during #COVID19? Check out this @GlblCtzn article now on ho¡­ https://t.co/I1LAtUB9lC","['COVID19']","Twitter for iPhone","False"
"8613","Joe for Nevada","nevada","The official account for our grassroots team working to elect @JoeBiden in Nevada. Text JOE to 30330 to get involved and join @TeamJoe!","2019-06-21 04:39:15",3291,935,5201,"False","2020-08-18 17:45:00","During last night¡¯s #DemConvention pre-show, @SenatorReid @AaronDFord @WillMcCurdyII and @DinaTitus took on ""Trump¡¯¡­ https://t.co/mkexXxvkT0","['DemConvention']","TweetDeck","False"
"8614","OnePennyBaby","washington, d.c.","Jesus is the head of my household. Veteran<U+0001F1FA><U+0001F1F8>, activist, only hate racism<U+0001F624>, doctoral student, & author of One Penny Baby. My tweets=CONTROVERSIAL/uplifting<U+0001F929>.","2012-07-22 13:23:51",2217,1926,1889,"False","2020-08-18 17:44:32","@SavannahNow Is their coverage re: Russ Carpenter #Bryan #County #Georgia Mayor @BryanCountyGA thanking¡­ https://t.co/PdlvgpmN0L","['Bryan', 'County', 'Georgia']","Twitter for iPhone","False"
"8615","Samantha Jayne Fawcett","pennsylvania","Art psychotherapist (MA HCPC), activist, consultant & photographer - working in charity, the arts, #ArtsInHealth & #SocialPrescribing @ATYorkshire & @W2WYork","2019-01-17 09:55:54",154,379,221,"False","2020-08-18 17:44:28","As @cekeane16 says, for anyone unfamiliar with #ArtTherapy, take a look at the below <U+0001F447><U+0001F3FB> outlining how some art ther¡­ https://t.co/6PTvT9Pkyf","['ArtTherapy']","Twitter for iPhone","False"
"8616","Tony Anguilano","ohio","Podcast Radio host out of Ohio","2020-04-15 02:16:29",7,55,32,"False","2020-08-18 17:44:23","Listen to the most recent episode of my podcast: The Tony Anguilano Show: Outlaw Country https://t.co/AgpRO7GjDC¡­ https://t.co/LRET7Fi5Wx","","Twitter for Android","False"
"8617","The Truth Rocks Out!","florida","Hey #Trump release the transcripts of your telephone calls with #Putin #voteblue #Biden2020 #resist","2012-01-13 23:01:01",6313,6561,13742,"False","2020-08-18 17:44:17",".@MyPillowUSA @RealBenCarson and @realDonaldTrump are out to kill more people...! Fake #COVID19 cures..! #trump¡­ https://t.co/p5D04iV7fv","['COVID19', 'trump']","Twitter for Android","False"
"8618","Reset","illinois","News, politics, music, the arts + more. 11 a.m.-1 p.m. M-F on 91.5 FM @WBEZ + https://t.co/z89fM6Jl5X. Leave us a voicemail at 888-915-9945.","2014-03-21 17:47:52",8565,3269,5081,"True","2020-08-18 17:44:08",".@WBEZ spoke with relatives of 50 #COVID19 victims to understand what¡¯s driving racial disparities in deaths and ca¡­ https://t.co/vQRqoinhyY","['COVID19']","Twitter Web App","False"
"8619","JoeyIsEditingSendChocolate","california","Author, pub radio freelancer, artist, dog friend, oddball. Mask maker, mask wearer. Ignorer of DMs. #amwriting #amediting","2011-06-18 16:41:27",1811,1594,24535,"False","2020-08-18 17:44:00","Deadlines are coming up (and mail slowed by #Covid19). Each day, I'm posting 2 states &amp; links to voter registration¡­ https://t.co/FtIffuJABD","['Covid19']","Twitter Web App","False"
"8620","American Heart Arkansas","arkansas","To be a relentless force for a world of longer, healthier lives.","2010-09-23 21:38:01",1607,393,1149,"False","2020-08-18 17:43:59","Dr. Eduardo Sanchez shares #WhyPublicHealthMatters during #COVID19 and beyond. Thank you public health professional¡­ https://t.co/nt4PfQTuxq","['WhyPublicHealthMatters', 'COVID19']","Sprinklr","False"
"8621","Pam Shaw","illinois","When it comes right down to it, I'm with the kids. Proud #esports & #choir mom. Believer in #neurodiversity. Opinions my own. RT ¡Ù endorsement. [she/her]","2012-09-01 15:04:13",1138,4964,45437,"False","2020-08-18 17:43:48","I¡¯m helping to fight #COVID19 ¨C 10090 people are estimated to have COVID symptoms in Lake County today. Please help¡­ https://t.co/KD660EoBqD","['COVID19']","Twitter for iPhone","False"
"8622","Nancy P","illinois","email:prdangelo665@aol.com","2010-06-23 15:29:42",35,106,1499,"False","2020-08-18 17:43:45","Please #share to get #Facebook @Facebook attention #facebookdown #Facebookdisabled #facebookdisabledme¡­ https://t.co/mvbhfSFfGH","['share', 'Facebook', 'facebookdown', 'Facebookdisabled', 'facebookdisabledme']","Twitter for iPhone","False"
"8623","Real Food World","virginia","Chefs and music lovers standing up for our food & water, the planet, human rights, equality, justice and seeds","2011-04-12 14:19:15",230,918,7827,"False","2020-08-18 17:43:33","This version was great! The song is just as important today! #COVID19 #TuesdayMotivation #BlackLivesMatter https://t.co/WvEuX0ARcY","['COVID19', 'TuesdayMotivation', 'BlackLivesMatter']","Twitter for Android","False"
"8624","Pinar Keskinocak, Ph.D.","georgia","Professor @GeorgiaTechISyE, Director of @CHHSgatech, President of @INFORMS. My research applies to #coronavirus #covid19 #pandemic. Opinions are my own.","2020-03-15 20:42:09",493,335,1192,"False","2020-08-18 17:43:31","Indoor gatherings significantly increase the risk of #COVID19 spread, especially when people from different geograp¡­ https://t.co/LGKAMn3Z0r","['COVID19']","Twitter Web App","False"
"8625","Jelloshotz","north carolina","Veteran & owner of;
Jelloshotz Photography & Wicked Shotz Consortium.
Tattoos, photography, digital art, & gallery. Inquire for commissions.
Parler - Jelloshotz","2013-11-15 23:37:13",868,1022,23390,"False","2020-08-18 17:43:10","Every active duty military member &amp; veterans have stepped up to our way of life, our rights &amp; our freedoms.
Now it'¡­ https://t.co/BQ2Zcoot9J","","Twitter for Android","False"
"8626","Technomic","illinois","Providing vital insights for the foodservice industry since 1966.","2009-04-24 13:05:15",9642,3147,2016,"False","2020-08-18 17:42:58","We've teamed up with @ShortestTrack to share the top five markets most disrupted by #COVID19 this week as part of a¡­ https://t.co/pq2DeoBSQM","['COVID19']","Twitter Web App","False"
"8627","Elizabeth Gargill","massachusetts","Public relations and editorial services director @BBKWorldwide and travel enthusiast","2010-05-15 01:13:06",233,689,646,"False","2020-08-18 17:42:32","In a Q&amp;A with @OutsourcPharma, BBK's @RobLaurensBBK discusses how clinical trial sponsors can navigate patient trav¡­ https://t.co/sYPjAO9Qu5","","Twitter Web App","False"
"8628","HCTTF","washington, d.c.","Health Care Transformation Task Force: Patients, Payers, Providers and Purchasers committed to better value now. #75by2020","2015-01-16 18:57:31",803,82,968,"False","2020-08-18 17:42:24","The #CHARTModel will provide rural communities with the tools to succeed in maintaining or improving access to care¡­ https://t.co/KlPgClXIN2","['CHARTModel']","Twitter Web App","False"
"8630","A dream within a dream","texas","Harry Potter obsessed, wife and mother, House Stark, Ride or Die<U+0001F451><U+0001F43A><U+0001F485><U+0001F48B>

She's mad but she's magic. There in no lie in her fire.","2013-03-06 15:53:18",47,327,2357,"False","2020-08-18 17:41:49","In the past week I have had 4 friends lose a family member to Covid. This is  insane! It has hit us so bad down her¡­ https://t.co/WOq2oyHP13","","Twitter for iPhone","False"
"8631","Bells&Whistles","texas","","2018-08-05 18:13:01",42,480,101,"False","2020-08-18 17:41:31","@LLinWood @GregAbbott_TX @realDonaldTrump @TeamTrump @TrumpWarRoom @TexasGOP Harris County  clerk says he will work¡­ https://t.co/VD7RBsbJDe","","Twitter for Android","False"
"8632","Anthony Darrell Black Lives Matter","utah","","2012-03-25 21:36:59",102,358,2688,"False","2020-08-18 17:41:14","This goes for every school. #closeschools #onlineschools #dontopenschools #keepschoolsonline #covid19 #Classof2021 https://t.co/U17Y7WHGAk","['closeschools', 'onlineschools', 'dontopenschools', 'keepschoolsonline', 'covid19', 'Classof2021']","Twitter for iPhone","False"
"8633","Natalie Dixon","alabama","Wife - Mom of 3- Small business owner- Patriot <U+0001F1FA><U+0001F1F8>                       Romans 1:16","2012-07-18 02:36:58",217,549,3816,"False","2020-08-18 17:41:07","This thread is worth reading. The facts about the #COVID19 predictions. https://t.co/6prWvkmB9Q","['COVID19']","Twitter for iPhone","False"
"8635","Maine Public","maine","News from Maine Public
<U+0001F399><U+FE0F><U+0001F4FA><U+0001F4F1><U+0001F4BB>

Sign-up for @MainePublic newsletters: https://t.co/HXKpH1SF6y

DONATE NOW DURING THE SUMMER MEMBERSHIP DRIVE: https://t.co/XDV3HDr7oR","2008-12-04 17:36:03",36373,1257,318,"False","2020-08-18 17:41:00","WATCH: the @MEPublicHealth briefing live beginning @ 2:00 pm today on https://t.co/eIlo0KM9mK with @nirav_mainecdc¡­ https://t.co/5YK9r65yu9","","TweetDeck","False"
"8637","Steve Mac Donald","new hampshire","Conservative Blogger, Podcast/Radio Co-Host, Taxpayer Advocate, Social Media and info-junkie...","2010-01-30 23:34:32",1566,1704,2238,"False","2020-08-18 17:40:46","Police Using Drones to Keep Beaches Empty and to Identify Unmasked Residents in Public #COVID19 #Mandates¡­ https://t.co/HySHprQTLC","['COVID19', 'Mandates']","Twitter Web App","False"
